Unnamed: 0,comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,uf_por_m2,latitud,longitud,distancia_centro_km
115,Colina,"Casa En Venta De 4 Dorm. En Chicureo, Piedra Roja",19490.0,905.0,265.0,4,4,3,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1572293161-casa-en-venta-de-4-dorm-en-chicureo-piedra-roja-_JM,casa,73.54716981132076,-33.2811987,-70.6377808,17.706598799830886
116,Colina,Casa En Venta De 4 Dorm. En Colina,11450.0,507.5,172.0,4,4,12,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2995529794-casa-en-venta-de-4-dorm-en-colina-_JM,casa,66.56976744186046,-33.2800738,-70.6409045,17.818108238972624
117,Colina,"Casa En Venta De 3 Dorm. Brisas Norte,chicureo,colina",12500.0,326.0,120.0,3,3,6,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1636117909-casa-en-venta-de-3-dorm-brisas-nortechicureocolina-_JM,casa,104.16666666666669,-33.2131881,-70.6648889,25.290148651207115
118,Colina,"Casa En Venta De 4 Dorm. En Chicureo, Chamisero",15000.0,475.0,175.0,4,4,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1636117911-casa-en-venta-de-4-dorm-en-chicureo-chamisero-_JM,casa,85.71428571428571,-33.3049391,-70.6652413,15.12334522841009
119,Colina,Casa En Venta En Piedra Roja De Chicureo Piedra Roja,14900.0,449.0,188.0,3,3,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2826153634-casa-en-venta-en-piedra-roja-de-chicureo-piedra-roja-_JM,casa,79.25531914893617,-33.2800738,-70.6409045,17.818108238972624
120,Colina,"Casa En Venta Chicureo, Excelente Conectividad Y Seguridad",15600.0,762.0,194.09,4,4,15,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1565313739-casa-en-venta-chicureo-excelente-conectividad-y-seguridad-_JM,casa,80.37508372404554,-33.319142,-70.6830172,13.84380327608319
121,Colina,Casa En Venta De 5 Dorm. En Colina,10990.0,375.0,138.0,3,5,3,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2995496842-casa-en-venta-de-5-dorm-en-colina-_JM,casa,79.6376811594203,-33.2291775,-70.6663842,23.525363541456297
123,Colina,Casa En Venta De 3 Dorm. En Chamisero Chicureo,14500.0,494.0,203.0,3,3,7,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2839786046-casa-en-venta-de-3-dorm-en-chamisero-chicureo-_JM,casa,71.42857142857143,-33.3049391,-70.6652413,15.12334522841009
124,Colina,"Cómoda Casa 1 Piso Chicureo, Piedra Roja Con Piscina",18900.0,816.0,211.0,3,3,7,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1603223107-comoda-casa-1-piso-chicureo-piedra-roja-con-piscina-_JM,casa,89.57345971563981,-33.2800738,-70.6409045,17.818108238972624
125,Colina,"Casa En Venta En Chicureo, Piedra Roja",12900.0,507.89,172.0,4,4,14,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2983280158-casa-en-venta-en-chicureo-piedra-roja-_JM,casa,75.0,-33.2800738,-70.6409045,17.818108238972624
126,Colina,¡imperdible! Casa 3 Dormitorios 3 Baños,7690.0,350.0,140.0,3,3,5,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3225327788-imperdible-casa-3-dormitorios-3-banos-_JM,casa,54.92857142857143,-33.2660925,-70.6997869,19.94398187373609
128,Colina,Casa Chilena Condominio Taiquen I Colina,8460.0,338.0,117.0,3,3,6,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3079357386-casa-chilena-condominio-taiquen-i-colina-_JM,casa,72.3076923076923,-33.2171608,-70.6684667,24.87220159905804
129,Colina,"Oportunidad! Hermosa Casa Mediterránea, Chamisero",13800.0,426.0,193.0,4,5,4,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1665746993-oportunidad-hermosa-casa-mediterranea-chamisero-_JM,casa,71.50259067357513,-33.3049391,-70.6652413,15.12334522841009
130,Colina,"Tu Casa Ideal: Cerca De Colegios, Remodelada Y Sustentable",15490.0,640.0,240.0,4,5,17,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2910332046-tu-casa-ideal-cerca-de-colegios-remodelada-y-sustentable-_JM,casa,64.54166666666667,-33.2693202,-70.6236774,19.13698950502537
131,Colina,Casa En Venta En Colina,7500.0,350.0,103.0,2,3,9,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684936997-casa-en-venta-en-colina-_JM,casa,72.81553398058253,-33.2139557,-70.6620253,25.18998898742421
133,Colina,Casa En Venta De 3 Dorm. En Piedra Roja,11990.0,331.0,139.0,3,3,0,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1687031959-casa-en-venta-de-3-dorm-en-piedra-roja-_JM,casa,86.2589928057554,-33.2811987,-70.6377808,17.706598799830886
134,Colina,"Casa Como Nueva, Valor Insuperable",8300.0,471.0,140.0,4,4,3,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3231315598-casa-como-nueva-valor-insuperable-_JM,casa,59.285714285714285,-33.2156715,-70.7323896,26.16302841948781
137,Colina,"Casa En Venta En Chamisero, Amplio Terreno, Chicureo, Colina",15500.0,633.0,171.0,4,4,11,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3002551274-casa-en-venta-en-chamisero-amplio-terreno-chicureo-colina-_JM,casa,90.64327485380116,-33.3049391,-70.6652413,15.12334522841009
138,Colina,Casa En Venta En Colina,12500.0,404.0,140.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2939419506-casa-en-venta-en-colina-_JM,casa,89.28571428571429,-33.3049391,-70.6652413,15.12334522841009
141,Colina,Casa En Venta De 4 Dorm. En Chicureo,13100.0,421.0,200.0,3,4,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1618107357-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa,65.5,-33.2291775,-70.6663842,23.525363541456297
142,Colina,Casa En Venta En Colina,23000.0,565.0,220.0,4,4,11,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2947338260-casa-en-venta-en-colina-_JM,casa,104.54545454545456,-33.2811987,-70.6377808,17.706598799830886
143,Colina,Casa En Venta De 4 Dorm. En Colina,15990.0,900.0,250.0,5,4,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1684167127-casa-en-venta-de-4-dorm-en-colina-_JM,casa,63.96,-33.3114745,-70.6732744,14.501754419124383
145,Colina,Casa En Venta En Chamisero,14500.0,374.0,188.0,4,4,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1710804747-casa-en-venta-en-chamisero-_JM,casa,77.12765957446808,-33.3049391,-70.6652413,15.12334522841009
146,Colina,"Hermosa Casa Como Nueva De 3d/3b, Piscina, Quincho",11500.0,321.0,140.0,3,3,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3106197412-hermosa-casa-como-nueva-de-3d3b-piscina-quincho-_JM,casa,82.14285714285714,-33.2676498,-70.6535778,19.19320736990877
147,Colina,Casa En Venta En Chamisero Chicureo Colina,12200.0,380.0,140.0,3,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2888748842-casa-en-venta-en-chamisero-chicureo-colina-_JM,casa,87.14285714285714,-33.3049391,-70.6652413,15.12334522841009
148,Colina,"Casa En Venta En Chicureo, Piedra Roja, 2 Pisos, 4 Dorm",14200.0,588.0,195.0,3,4,14,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1689140185-casa-en-venta-en-chicureo-piedra-roja-2-pisos-4-dorm-_JM,casa,72.82051282051282,-33.2811987,-70.6377808,17.706598799830886
149,Colina,Casa En Venta De 4 Dorm. En Chamisero,13900.0,490.0,178.0,4,4,9,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2995542776-casa-en-venta-de-4-dorm-en-chamisero-_JM,casa,78.08988764044943,-33.3049391,-70.6652413,15.12334522841009
150,Conchalí,"Av. Los Zapadores, Metro Vivaceta",4500.0,203.0,104.0,1,4,65,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3198418676-av-los-zapadores-metro-vivaceta-_JM,casa,43.26923076923077,-33.3866802,-70.6589717,6.0345284515330295
151,Conchalí,Casa 4 Dormitorios Al Lado Plaza Y Colegio,3600.0,200.0,175.0,1,4,63,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3198342716-casa-4-dormitorios-al-lado-plaza-y-colegio-_JM,casa,20.571428571428573,-33.3823606,-70.6737924,6.856114788594264
152,Conchalí,Oportunidad Casa En Venta Se Aceptan Ofertas,3204.0,160.0,100.0,1,3,50,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2908431172-oportunidad-casa-en-venta-se-aceptan-ofertas-_JM,casa,32.04,-33.3809311,-70.6858177,7.458220974142381
154,Conchalí,Venta Mercedario,5900.0,625.0,204.0,2,6,13,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1715194233-venta-mercedario-_JM,casa,28.92156862745098,-33.3789255,-70.678327,7.364950433396892
156,Conchalí,Cómoda Casa A 2 Cuadras Del Metro Conchalí.  Pasos Comercio,5100.0,362.0,85.0,2,4,0,1,True,False,False,True,False,False,False,https://portalinmobiliario.com/MLC-3214908376-comoda-casa-a-2-cuadras-del-metro-conchali-pasos-comercio-_JM,casa,60.0,-33.3974379,-70.6718789,5.238228498563189
157,Conchalí,Oportunidad Venta Cómoda Casa En Conchalí !!!,2810.0,120.0,125.0,2,4,55,1,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-1671118743-oportunidad-venta-comoda-casa-en-conchali--_JM,casa,22.48,-33.3994628,-70.6774511,5.280991388288951
159,Conchalí,"Se Vende Casa 2d  1b Conchalí, Cercana A Mall Plaza Norte",2360.0,160.0,59.0,1,2,63,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684105427-se-vende-casa-2d-1b-conchali-cercana-a-mall-plaza-norte-_JM,casa,40.0,-33.3722675,-70.676129,7.986245350119564
160,Conchalí,Para Remodelar Calle Mercedario,3900.0,428.0,208.0,2,3,62,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1692914607-para-remodelar-calle-mercedario-_JM,casa,18.75,-33.3789255,-70.678327,7.364950433396892
161,Conchalí,Casa Con Uso Comercial En Inmejorable Ubicación,2990.0,220.0,194.0,2,3,39,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1713870767-casa-con-uso-comercial-en-inmejorable-ubicacion-_JM,casa,15.41237113402062,-33.3955913,-70.6673083,5.267770022900562
163,Conchalí,"Precio Rebajado,destino Comercial A Pasos De Metro Conchali",5350.0,350.0,215.0,4,6,70,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1658007827-precio-rebajadodestino-comercial-a-pasos-de-metro-conchali-_JM,casa,24.88372093023256,-33.3952261,-70.6700543,5.396559699872648
164,Conchalí,Casa En Conchalí / Excelente Ubicación Y Conectividad,2705.0,160.0,79.0,1,3,59,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3234865784-casa-en-conchali-excelente-ubicacion-y-conectividad-_JM,casa,34.24050632911393,-33.3758935,-70.6836098,7.869791874307443
167,Conchalí,Casa Norte Id: 152745,4300.0,180.0,150.0,2,3,25,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3184947534-casa-norte-id-152745-_JM,casa,28.666666666666668,-33.4041507,-70.6665003,4.353461177957554
169,Conchalí,Oportunidad!! Amplia Casa  Para Remodelar,3400.0,210.0,114.0,3,8,39,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1670483613-oportunidad-amplia-casa-para-remodelar-_JM,casa,29.82456140350877,-33.3924662,-70.660426,5.427697925196
171,Conchalí,Amplia Casa En Barrio Consolidado Convertida En 2 Casas,3330.0,230.0,149.0,2,5,25,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3000550876-amplia-casa-en-barrio-consolidado-convertida-en-2-casas-_JM,casa,22.34899328859061,-33.3795163,-70.6757731,7.216783120255498
172,Conchalí,Av. Vivaceta / El Olivo,2770.0,112.0,170.0,2,4,0,0,True,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-2943252722-av-vivaceta-el-olivo-_JM,casa,16.294117647058822,-33.3932557,-70.681371,6.060235367098712
173,El Bosque,Casa Lihueimo Id: 156076,3100.0,144.0,83.0,1,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2967743030-casa-lihueimo-id-156076-_JM,casa,37.34939759036145,-33.5775217,-70.6875304,15.698847391235777
176,El Bosque,Excelente Terreno Con Casa Para Remodelar En Comuna El Bosqu,7856.0,480.0,132.0,2,4,0,2,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675429679-excelente-terreno-con-casa-para-remodelar-en-comuna-el-bosqu-_JM,casa,59.51515151515152,-33.5482349,-70.6632412,12.093632213583984
177,El Bosque,Casa,3040.0,243.0,100.0,2,3,50,1,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3152921510-casa-_JM,casa,30.4,-33.5489087,-70.6784358,12.408759311296972
178,El Bosque,"Se Vende Amplia Propiedad León Xiii, El Bosque",5300.0,340.0,140.0,3,5,75,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1696242279-se-vende-amplia-propiedad-leon-xiii-el-bosque-_JM,casa,37.85714285714285,-33.5759922,-70.6875217,15.533294790914756
180,El Bosque,Casa 4d/2b Ampliaciones Regularizadas + Espacio Comercial,2150.0,90.0,90.0,2,4,31,1,True,True,True,True,False,False,True,https://portalinmobiliario.com/MLC-1641522947-casa-4d2b-ampliaciones-regularizadas-espacio-comercial-_JM,casa,23.88888888888889,-33.5743531,-70.6863336,15.330415099130931
181,El Bosque,2 Casas De 3 Dormitorios Y 1 Baño Cada Una,4500.0,330.0,120.0,1,3,30,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3059619320-2-casas-de-3-dormitorios-y-1-bano-cada-una-_JM,casa,37.5,-33.5491911,-70.6628678,12.195342339812091
182,El Bosque,¡construye El Hogar Que Siempre Soñaste!,4300.0,325.0,149.0,2,3,74,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1665897197-construye-el-hogar-que-siempre-sonaste-_JM,casa,28.859060402684563,-33.5516445,-70.6571925,12.420086363809634
183,El Bosque,"Casa En Venta 6 D 5 B  Comuna El Bosque, Santiago",3300.0,360.0,181.26,4,6,46,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3079381618-casa-en-venta-6-d-5-b-comuna-el-bosque-santiago-_JM,casa,18.205892088712343,-33.5621366,-70.6678139,13.680156697437244
184,El Bosque,Casa En Venta En El Bosque Con Piscina Y Patio,5400.0,360.0,120.0,2,3,60,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3193119166-casa-en-venta-en-el-bosque-con-piscina-y-patio-_JM,casa,45.0,-33.5481257,-70.6568734,12.027711434838412
185,El Bosque,Casa Barrio Residencial Cercana Estación Metro El Bosque,4050.0,270.0,167.0,1,3,50,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1676662553-casa-barrio-residencial-cercana-estacion-metro-el-bosque-_JM,casa,24.251497005988025,-33.5509508,-70.6570222,12.342069018720704
190,El Bosque,Casa Habitacional Pero Con Futuro Comercial.,4500.0,240.0,81.0,1,2,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2954793826-casa-habitacional-pero-con-futuro-comercial-_JM,casa,55.55555555555556,-33.5607118,-70.6706002,13.560312631109143
191,El Bosque,Venta El Bosque,2741.0,141.0,67.0,1,3,20,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1614176767-venta-el-bosque-_JM,casa,40.91044776119403,-33.5775217,-70.6875304,15.698847391235777
192,El Bosque,Casa Gran Potencial Habitacional / Comercial,2024.0,132.0,102.0,2,3,60,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3225298286-casa-gran-potencial-habitacional-comercial-_JM,casa,19.84313725490196,-33.5692435,-70.6754717,14.57007582041402
193,El Bosque,"Gran Casa Familiar Frente Al Estadio Lo Blanco, Gran Precio!",2297.0,121.0,103.0,1,5,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1655484895-gran-casa-familiar-frente-al-estadio-lo-blanco-gran-precio-_JM,casa,22.300970873786408,-33.5807803,-70.6808275,15.92181454262558
195,El Bosque,"Vende Casa Cerca Avda. Lo Martinez, El Bosque (111425)",2000.0,190.0,80.0,1,3,35,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1714654825-vende-casa-cerca-avda-lo-martinez-el-bosque-111425-_JM,casa,25.0,-33.5724882,-70.6619979,14.765301881719402
196,El Bosque,Venta Casa 4d/2b - El Bosque,3500.0,290.0,101.0,2,4,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3179487380-venta-casa-4d2b-el-bosque-_JM,casa,34.65346534653465,-33.5734203,-70.6948609,15.432231845292913
197,El Bosque,Amr Propiedades Vende Casa Grande Mas Otra Pequeña Sector L,4890.0,290.0,150.0,3,6,40,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1645699381-amr-propiedades-vende-casa-grande-mas-otra-pequena-sector-l-_JM,casa,32.6,-33.5734203,-70.6948609,15.432231845292913
198,El Bosque,Amplia Casa De Tres Dormitorios Más Departamento Interior,3825.0,220.0,100.0,1,3,60,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1625335915-amplia-casa-de-tres-dormitorios-mas-departamento-interior-_JM,casa,38.25,-33.567719,-70.6850104,14.58444817132858
199,El Bosque,"Casa Amplia 3d / 1b / 1e, El Bosque Metro Copa Lo Martínez",3210.0,215.0,107.0,1,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1723968987-casa-amplia-3d-1b-1e-el-bosque-metro-copa-lo-martinez-_JM,casa,30.0,-33.5707127,-70.6738764,14.706320629193025
201,El Bosque,"Venta Casa, Comuna Del Bosque. Paradero 39 De Gran Avenida",4500.0,200.0,120.0,2,5,30,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1641623389-venta-casa-comuna-del-bosque-paradero-39-de-gran-avenida-_JM,casa,37.5,-33.5655466,-70.6845368,14.33933633008012
202,El Bosque,Casa En Venta,4500.0,200.0,120.0,2,5,30,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2963792888-casa-en-venta-_JM,casa,37.5,-33.5655466,-70.6845368,14.33933633008012
203,El Bosque,Venta Casa El Bosque,3495.0,172.0,172.0,2,3,0,2,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2954894030-venta-casa-el-bosque-_JM,casa,20.319767441860463,-33.5655466,-70.6845368,14.33933633008012
206,El Bosque,"Casa El Bosque, Lo Blanco 962",1224.0,60.0,36.0,1,3,0,1,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2931999174-casa-el-bosque-lo-blanco-962-_JM,casa,34.0,-33.5821449,-70.6773193,16.01277426223718
207,El Bosque,"Casa Con Amplio Patio, Ubicada A 5 Cuadras De Metro Linea 2",3321.0,220.0,55.0,1,3,40,1,True,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-3180178264-casa-con-amplio-patio-ubicada-a-5-cuadras-de-metro-linea-2-_JM,casa,60.38181818181818,-33.5511195,-70.6866079,12.837606104841395
208,Estacion central,"Hermosa Y Amplia Casa, Gran Plusvalía",3600.0,120.0,120.0,1,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1710737013-hermosa-y-amplia-casa-gran-plusvalia-_JM,casa,30.0,-33.4681666,-70.7113163,6.630021998755458
209,Estacion central,Amplia Casa En Microbarrio Con Gran Galpón!,6600.0,356.0,181.0,2,5,62,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1681814473-amplia-casa-en-microbarrio-con-gran-galpon-_JM,casa,36.46408839779006,-33.4543087,-70.7033324,5.350371740352138
210,Estacion central,"Excelente Ubicación, Sector Las Rejas!!",3000.0,150.0,79.0,2,2,70,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3110940486-excelente-ubicacion-sector-las-rejas-_JM,casa,37.9746835443038,-33.4638512,-70.7097137,6.283755881305874
212,Estacion central,Casa En Venta En Estación Central Con Amplio Patio,4685.0,200.0,169.14,2,6,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1710665281-casa-en-venta-en-estacion-central-con-amplio-patio-_JM,casa,27.698947617358403,-33.4707321,-70.6957992,5.570086789271544
215,Estacion central,Nicasio Retamales Piso 9 - Opcional Estacionamiento,1550.0,32.0,30.0,1,1,8,1,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1711060053-nicasio-retamales-piso-9-opcional-estacionamiento-_JM,casa,51.66666666666666,-33.4518446,-70.6896646,4.059206033824579
216,Estacion central,"Casa Ampliada Y Regularizada, Barrio Consolidado.",2380.0,162.0,162.0,2,6,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1710646305-casa-ampliada-y-regularizada-barrio-consolidado-_JM,casa,14.691358024691358,-33.4735435,-70.7124088,7.016282435602665
