comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,direccion
Colina,"Casa En Venta En Piedra Roja, Chicureo.",21950.0,900.0,285.0,5,5,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2856824144-casa-en-venta-en-piedra-roja-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Colina,11200.0,680.0,126.0,3,3,16,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1605183205-casa-en-venta-de-3-dorm-en-colina-_JM,casa,"Santa Elena, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Piedra Roja Con Quincho Y Piscina,14900.0,485.0,164.0,3,4,3,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1621374521-casa-en-piedra-roja-con-quincho-y-piscina-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 4 Dorm. En Piedra Roja, Chicureo",16500.0,557.0,261.0,4,4,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2868122178-casa-en-venta-de-4-dorm-en-piedra-roja-chicureo-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta Chamisero, Chicureo, Colina",17000.0,448.0,222.0,4,4,9,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2778333580-casa-en-venta-chamisero-chicureo-colina-_JM,casa,"Chicureo/chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Moderna Y Amplia Casa En Venta En Chamisero Chicureo,15100.0,503.0,203.0,4,3,8,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1698244759-moderna-y-amplia-casa-en-venta-en-chamisero-chicureo-_JM,casa,"Chicureo / Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Piedra Roja,13800.0,446.16,146.0,3,3,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1569735723-casa-en-venta-en-piedra-roja-_JM,casa,"Chicureo Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm Chamisero Chicureo,12900.0,532.0,196.0,3,4,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2967396260-casa-en-venta-de-4-dorm-chamisero-chicureo-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,15000.0,443.0,198.0,3,4,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1565886535-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Espectacular Casa En Venta Condominio Canquen Piedra Roja,16900.0,610.0,233.0,4,4,12,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3215475714-espectacular-casa-en-venta-condominio-canquen-piedra-roja-_JM,casa,"Condominio Canquen, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa Remanso De Chicureo, Microbarrios Con Áreas Verdes",8700.0,447.0,149.0,3,3,10,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1645891753-casa-remanso-de-chicureo-microbarrios-con-areas-verdes-_JM,casa,"Las Brisas Norte / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,8500.0,307.0,125.0,3,3,5,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1645971311-casa-en-venta-en-colina-_JM,casa,"Las Brisas Norte, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 3 Dorm. En Chicureo, Piedra Roja",11980.0,300.0,120.0,3,3,6,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2839786200-casa-en-venta-de-3-dorm-en-chicureo-piedra-roja-_JM,casa,"Chicureo/piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 5 Dorm. Chicureo, Piedra Roja",16900.0,932.22,222.75,4,5,11,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2839812210-casa-en-venta-de-5-dorm-chicureo-piedra-roja-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,7900.0,306.0,125.0,3,3,10,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1641809117-casa-en-venta-en-colina-_JM,casa,"Las Brisas Norte, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,10500.0,692.0,140.0,3,4,13,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1579242157-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"Liray/lo Pinto/santa Elena, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,15000.0,438.0,222.0,4,4,6,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2839924168-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"Chicureo/chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Piedra Roja De Chicureo,16500.0,646.05,185.0,4,4,15,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1572029815-casa-en-venta-de-4-dorm-en-piedra-roja-de-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Piedra Roja Chicureo,13900.0,421.0,140.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2853840816-casa-en-venta-de-3-dorm-en-piedra-roja-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Brisas Norte De Chicureo,12500.0,398.0,140.0,3,3,5,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2743307780-casa-en-venta-de-3-dorm-en-brisas-norte-de-chicureo-_JM,casa,"Las Brisas Norte, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Colina,16300.0,491.0,212.0,0,3,0,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2919316494-casa-en-venta-de-3-dorm-en-colina-_JM,casa,"Chicureo-piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chicureo, Piedra Roja, Colina.",14900.0,600.79,185.0,3,4,15,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2839760736-casa-en-venta-en-chicureo-piedra-roja-colina-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Colina,15500.0,491.0,173.0,3,3,5,3,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-2999313234-casa-en-venta-de-3-dorm-en-colina-_JM,casa,"Chicureo-piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Chamisero Chicureo,13600.0,417.0,198.0,4,4,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2839949364-casa-en-venta-en-chamisero-chicureo-_JM,casa,"Chamisero, Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa Mediterránea Moderna Y Muy Luminosa,28300.0,984.68,393.0,5,4,15,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1655274393-casa-mediterranea-moderna-y-muy-luminosa-_JM,casa,"Condominio Los Bosques, Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,22900.0,1073.06,235.0,4,4,13,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1572332087-casa-en-venta-en-colina-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta La Reserva- Chicureo Colina,13000.0,803.0,200.0,3,4,11,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2976013602-casa-en-venta-la-reserva-chicureo-colina-_JM,casa,"Chicureo - La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,Excelente Casa En Venta Condominio Piedra Roja,14500.0,500.0,210.0,4,3,5,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1641559755-excelente-casa-en-venta-condominio-piedra-roja-_JM,casa,"A. José Rabat - Los Lagos, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta Chicureo, Piedra Roja",12300.0,574.13,163.0,4,4,0,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1651796371-casa-en-venta-chicureo-piedra-roja-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Piedra Roja,14800.0,803.0,189.0,4,4,21,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938034606-casa-en-venta-de-4-dorm-en-piedra-roja-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,20000.0,908.0,300.0,4,4,1,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1601149049-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chicureo, Colina, Remanso De Chicureo",9000.0,388.0,166.0,3,4,11,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1583350611-casa-en-venta-en-chicureo-colina-remanso-de-chicureo-_JM,casa,"Las Brisas Norte / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Piedra Roja,12900.0,499.0,140.0,3,3,11,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3038233964-casa-en-venta-en-piedra-roja-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,11000.0,711.0,178.0,4,4,4,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1579073513-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"La Reserva/ Piedra Sagrada, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chicureo, Piedra Roja",18500.0,588.0,200.0,3,3,11,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2839812496-casa-en-venta-en-chicureo-piedra-roja-_JM,casa,"Chicureo - Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,14500.0,390.0,151.0,3,3,5,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1620814875-casa-en-venta-en-colina-_JM,casa,"Chicureo-piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,15900.0,898.08,194.45,4,4,17,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1564577763-casa-en-venta-en-colina-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Chicureo.,18200.0,997.69,226.87,3,4,21,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3056174536-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa,"Las Bandabas, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 5 Dorm. En Piedra Roja, Chicureo",20510.0,968.0,252.0,4,5,10,4,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1706914255-casa-en-venta-de-5-dorm-en-piedra-roja-chicureo-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta La Reserva, Chicureo Colina, Amplio Terreno.",16400.0,732.0,374.0,4,5,8,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2926396552-casa-en-venta-la-reserva-chicureo-colina-amplio-terreno-_JM,casa,"La Reserva / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta Chicureo La Reserva En Colina,22500.0,1025.0,394.0,5,4,5,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2839786074-casa-en-venta-chicureo-la-reserva-en-colina-_JM,casa,"La Reserva/las Canteras-chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,"Baja De Precio!!!! Piedra Roja, Chicureo",14900.0,587.0,280.0,3,5,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2785183820-baja-de-precio-piedra-roja-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Piedra Roja Chicureo.,12900.0,390.0,139.0,3,3,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2839101056-casa-en-venta-en-piedra-roja-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta Chicureo, Colina, Colegio Highlands",9490.0,470.0,139.0,3,3,6,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2839773532-casa-en-venta-chicureo-colina-colegio-highlands-_JM,casa,"Chicureo - Las Brisas Norte, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,14700.0,750.0,200.0,4,4,8,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1626853245-casa-en-venta-en-colina-_JM,casa,"Chicureo - La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Piedra Roja, Chicureo.",13850.0,649.62,170.07,3,3,15,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2836001152-casa-en-venta-en-piedra-roja-chicureo-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 4 Dorm. En Chicureo, Piedra Roja",19490.0,905.0,265.0,4,4,3,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1572293161-casa-en-venta-de-4-dorm-en-chicureo-piedra-roja-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,11450.0,507.5,172.0,4,4,12,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2995529794-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 3 Dorm. Brisas Norte,chicureo,colina",12500.0,326.0,120.0,3,3,6,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1636117909-casa-en-venta-de-3-dorm-brisas-nortechicureocolina-_JM,casa,"Brisas Norte / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta De 4 Dorm. En Chicureo, Chamisero",15000.0,475.0,175.0,4,4,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1636117911-casa-en-venta-de-4-dorm-en-chicureo-chamisero-_JM,casa,"Chamisero / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Piedra Roja De Chicureo Piedra Roja,14900.0,449.0,188.0,3,3,8,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2826153634-casa-en-venta-en-piedra-roja-de-chicureo-piedra-roja-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta Chicureo, Excelente Conectividad Y Seguridad",15600.0,762.0,194.09,4,4,15,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1565313739-casa-en-venta-chicureo-excelente-conectividad-y-seguridad-_JM,casa,"Chicureo - La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 5 Dorm. En Colina,10990.0,375.0,138.0,3,5,3,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2995496842-casa-en-venta-de-5-dorm-en-colina-_JM,casa,"Las Brisas Norte/ Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Chamisero Chicureo,14500.0,494.0,203.0,3,3,7,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2839786046-casa-en-venta-de-3-dorm-en-chamisero-chicureo-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,"Cómoda Casa 1 Piso Chicureo, Piedra Roja Con Piscina",18900.0,816.0,211.0,3,3,7,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1603223107-comoda-casa-1-piso-chicureo-piedra-roja-con-piscina-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chicureo, Piedra Roja",12900.0,507.89,172.0,4,4,14,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2983280158-casa-en-venta-en-chicureo-piedra-roja-_JM,casa,"Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,¡imperdible! Casa 3 Dormitorios 3 Baños,7690.0,350.0,140.0,3,3,5,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3225327788-imperdible-casa-3-dormitorios-3-banos-_JM,casa,"General San Martín, 1 - 300, Chicureo, Colina, RM (Metropolitana)"
Colina,"Preciosa Casa Con Excelente Ubicacin 4d, 3b Piscina Quincho",11900.0,600.0,180.0,3,4,11,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2966332454-preciosa-casa-con-excelente-ubicacin-4d-3b-piscina-quincho-_JM,casa,"Liray - Lo Pinto - Santa Elena, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa Chilena Condominio Taiquen I Colina,8460.0,338.0,117.0,3,3,6,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3079357386-casa-chilena-condominio-taiquen-i-colina-_JM,casa,"Avenida Santa Filomena, 12901, Chicureo, Colina, RM (Metropolitana)"
Colina,"Oportunidad! Hermosa Casa Mediterránea, Chamisero",13800.0,426.0,193.0,4,5,4,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1665746993-oportunidad-hermosa-casa-mediterranea-chamisero-_JM,casa,"Av Chamisero, 0, Chicureo, Colina, RM (Metropolitana)"
Colina,"Tu Casa Ideal: Cerca De Colegios, Remodelada Y Sustentable",15490.0,640.0,240.0,4,5,17,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2910332046-tu-casa-ideal-cerca-de-colegios-remodelada-y-sustentable-_JM,casa,"Av. Padre Sergio Correa, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,7500.0,350.0,103.0,2,3,9,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684936997-casa-en-venta-en-colina-_JM,casa,"Las Brisas Norte, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta Av Del Valle 3 Dorm + Servicio, Chicureo",7800.0,247.0,120.0,4,4,7,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3184102020-casa-en-venta-av-del-valle-3-dorm-servicio-chicureo-_JM,casa,"Av. Del Valle / Old Grangonian Club, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 3 Dorm. En Piedra Roja,11990.0,331.0,139.0,3,3,0,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1687031959-casa-en-venta-de-3-dorm-en-piedra-roja-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa Como Nueva, Valor Insuperable",8300.0,471.0,140.0,4,4,3,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3231315598-casa-como-nueva-valor-insuperable-_JM,casa,"Sta. Elena 1960, Colina, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Santa Elena,11390.0,350.0,154.5,3,4,9,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1636208557-casa-en-venta-de-4-dorm-en-santa-elena-_JM,casa,"Liray - Lo Pinto / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chamisero, Amplio Terreno, Chicureo, Colina",15500.0,633.0,171.0,4,4,11,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3002551274-casa-en-venta-en-chamisero-amplio-terreno-chicureo-colina-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,12500.0,404.0,140.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2939419506-casa-en-venta-en-colina-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,Excelente Casa En Condominio Chamisero A Minutos De Vitacura,15100.0,511.0,210.0,4,4,10,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1692886075-excelente-casa-en-condominio-chamisero-a-minutos-de-vitacura-_JM,casa,"Av. El Valle Norte - Sergio Reiss, Chicureo, Colina, RM (Metropolitana)"
Colina,Maravillosa Casa En Condominio De Chamisero,12500.0,554.0,168.0,3,4,18,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1665902581-maravillosa-casa-en-condominio-de-chamisero-_JM,casa,"Los Faldeos Norte, 1 - 300, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Chicureo,13100.0,421.0,200.0,3,4,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1618107357-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa,"Las Brisas Norte / Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Colina,23000.0,565.0,220.0,4,4,11,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2947338260-casa-en-venta-en-colina-_JM,casa,"Chicureo - Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Colina,15990.0,900.0,250.0,5,4,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1684167127-casa-en-venta-de-4-dorm-en-colina-_JM,casa,"La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,Chicureo Santa Elena- Colina,8000.0,516.0,124.0,3,3,13,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1636272721-chicureo-santa-elena-colina-_JM,casa,"Santa Elena- Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Chamisero,14500.0,374.0,188.0,4,4,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1710804747-casa-en-venta-en-chamisero-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,"Hermosa Casa Como Nueva De 3d/3b, Piscina, Quincho",11500.0,321.0,140.0,3,3,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3106197412-hermosa-casa-como-nueva-de-3d3b-piscina-quincho-_JM,casa,"Av. Jose Rabat 9380, Colina, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta En Chamisero Chicureo Colina,12200.0,380.0,140.0,3,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2888748842-casa-en-venta-en-chamisero-chicureo-colina-_JM,casa,"Chamisero / Chamisero, Chicureo, Colina, RM (Metropolitana)"
Colina,"Casa En Venta En Chicureo, Piedra Roja, 2 Pisos, 4 Dorm",14200.0,588.0,195.0,3,4,14,3,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1689140185-casa-en-venta-en-chicureo-piedra-roja-2-pisos-4-dorm-_JM,casa,"Chicureo / Piedra Roja, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa En Venta De 4 Dorm. En Chamisero,13900.0,490.0,178.0,4,4,9,3,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2995542776-casa-en-venta-de-4-dorm-en-chamisero-_JM,casa,"Chamisero, Chicureo, Colina, RM (Metropolitana)"
Conchalí,"Av. Los Zapadores, Metro Vivaceta",4500.0,203.0,104.0,1,4,65,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3198418676-av-los-zapadores-metro-vivaceta-_JM,casa,"Av. Los Zapadores, 1 - 300, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Casa 4 Dormitorios Al Lado Plaza Y Colegio,3600.0,200.0,175.0,1,4,63,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3198342716-casa-4-dormitorios-al-lado-plaza-y-colegio-_JM,casa,"Vascongados, 4200 - 4500, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Oportunidad Casa En Venta Se Aceptan Ofertas,3204.0,160.0,100.0,1,3,50,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2908431172-oportunidad-casa-en-venta-se-aceptan-ofertas-_JM,casa,"Luis Cruz Martínez 1800 - 2100, Conchalí, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,"Amplia Casa. Gran Plusvalía, Excelente Conectividad.",5990.0,260.0,260.0,2,5,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1710736885-amplia-casa-gran-plusvalia-excelente-conectividad-_JM,casa,"Catorce De La Fama, Independencia, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Venta Mercedario,5900.0,625.0,204.0,2,6,13,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1715194233-venta-mercedario-_JM,casa,"Mercedario, 0, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,"Casa Esquina En Venta, Conchalí.",5200.0,295.0,295.0,2,3,55,3,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3089667282-casa-esquina-en-venta-conchali-_JM,casa,"Sacramento, 5700 - 6000, Cardenal Caro, Conchalí, RM (Metropolitana)"
Conchalí,Cómoda Casa A 2 Cuadras Del Metro Conchalí.  Pasos Comercio,5100.0,362.0,85.0,2,4,0,1,True,False,False,True,False,False,False,https://portalinmobiliario.com/MLC-3214908376-comoda-casa-a-2-cuadras-del-metro-conchali-pasos-comercio-_JM,casa,"Bartolomé Mandujano 1904, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Oportunidad Venta Cómoda Casa En Conchalí !!!,2810.0,120.0,125.0,2,4,55,1,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-1671118743-oportunidad-venta-comoda-casa-en-conchali--_JM,casa,"Barón De Juras Reales, 3900 - 4200, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Casa Antigua Con Amplio Patio, Gran Potencial",2550.0,250.0,250.0,1,2,74,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1723885361-casa-antigua-con-amplio-patio-gran-potencial-_JM,casa,"Uno Ote. 5100 - 5400, Conchalí, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,"Se Vende Casa 2d  1b Conchalí, Cercana A Mall Plaza Norte",2360.0,160.0,59.0,1,2,63,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684105427-se-vende-casa-2d-1b-conchali-cercana-a-mall-plaza-norte-_JM,casa,"Pasaje Dancing, 5800, Cardenal Caro, Conchalí, RM (Metropolitana)"
Conchalí,Para Remodelar Calle Mercedario,3900.0,428.0,208.0,2,3,62,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1692914607-para-remodelar-calle-mercedario-_JM,casa,"Mercedario, 1 - 300, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Casa Con Uso Comercial En Inmejorable Ubicación,2990.0,220.0,194.0,2,3,39,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1713870767-casa-con-uso-comercial-en-inmejorable-ubicacion-_JM,casa,"Av. La Palmilla, 1 - 300, Estación Conchalí, Conchalí, RM (Metropolitana)"
