comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda
Cerro Navia,Casa En Venta En Cerro Navia Con Piscina,,240.0,220.0,5,7,10,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3221738668-casa-en-venta-en-cerro-navia-con-piscina-_JM,casa
Cerro Navia,"Vendo Casa Con Galpon Y Pozo, Cerro Navia",,250.0,100.0,1,3,0,4,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3188631414-vendo-casa-con-galpon-y-pozo-cerro-navia-_JM,casa
Cerro Navia,120.000.000 Marquez De Montepio  6366 Comuna De Cerro Navia,,230.0,230.0,2,3,0,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2947099906-120000000-marquez-de-montepio-6366-comuna-de-cerro-navia-_JM,casa
Cerro Navia,Casa Regularizada 3d/1b En Cerro Navia.,,70.0,70.0,1,3,20,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3092800272-casa-regularizada-3d1b-en-cerro-navia-_JM,casa
Cerro Navia,Venta Casa Cerro Navia 2 Casas 6 Dormitorios 2 Baños,,200.0,149.0,2,6,55,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1613529869-venta-casa-cerro-navia-2-casas-6-dormitorios-2-banos-_JM,casa
Cerro Navia,Cpm Vende Casa 3d/2d/patio/estac/jacuzzi Condominio Cerrado,,188.0,109.0,2,3,20,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2910365834-cpm-vende-casa-3d2dpatioestacjacuzzi-condominio-cerrado-_JM,casa
Cerro Navia,Amplio Terreno /villa Federico Santa María / C. Navia,,60.0,162.0,0,0,0,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3227451816-amplio-terreno-villa-federico-santa-maria-c-navia-_JM,casa
Cerro Navia,Casa Amplia Cerro Navia (pt),,214.0,214.0,1,3,0,3,False,False,True,True,True,True,True,https://portalinmobiliario.com/MLC-3005220886-casa-amplia-cerro-navia-pt-_JM,casa
Cerro Navia,Venta Casa Cerro Navia 4 Dormitorios 2 Baños,5330.0,260.0,100.0,1,4,45,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3072045700-venta-casa-cerro-navia-4-dormitorios-2-banos-_JM,casa
Cerro Navia,Venta De Casa En Cerro Navia,,162.0,162.0,1,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2963795470-venta-de-casa-en-cerro-navia-_JM,casa
Cerro Navia,Casa En Venta En Algarrobo,9000.0,400.0,138.0,2,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1722843741-casa-en-venta-en-algarrobo-_JM,casa
Cerro Navia,Casa En Venta En Cerro Navia,,216.0,109.0,1,3,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978981454-casa-en-venta-en-cerro-navia-_JM,casa
Cerro Navia,Casa En Venta De 3 Dorm. En Cerro Navia,,169.0,111.0,2,3,65,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1720090835-casa-en-venta-de-3-dorm-en-cerro-navia-_JM,casa
Cerro Navia,Casa En Venta 12d+7b+2bodegas San Fco Con Eeuu- Cerro Navia,,192.0,102.0,7,12,27,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1702881061-casa-en-venta-12d7b2bodegas-san-fco-con-eeuu-cerro-navia-_JM,casa
Cerro Navia,Casa En Venta De 3 Dorm. En Cerro Navia,,162.0,106.0,1,3,50,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1689639533-casa-en-venta-de-3-dorm-en-cerro-navia-_JM,casa
Cerro Navia,Venta Casa Cerro Navia 3 Dormitorios 1 Baño 100 Mt2,,103.0,100.0,1,3,39,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1678058489-venta-casa-cerro-navia-3-dormitorios-1-bano-100-mt2-_JM,casa
Cerro Navia,Venta De Casa De Un Piso,,170.0,84.0,1,2,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2889055404-venta-de-casa-de-un-piso-_JM,casa
Cerro Navia,Venta Casa Cerro Navia Con Estacionamiento,,170.0,140.0,3,4,17,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1656092623-venta-casa-cerro-navia-con-estacionamiento-_JM,casa
Cerro Navia,"Venta Casa 4d, 1b, En Cerro Navia",,165.0,95.0,1,4,53,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3090243786-venta-casa-4d-1b-en-cerro-navia-_JM,casa
Cerro Navia,Casa/mapocho/hospital F.bulnes (86979),,240.0,150.0,2,3,80,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1725295051-casamapochohospital-fbulnes-86979-_JM,casa
Cerro Navia,Excelente Casa Con Potencial,2490.0,162.0,162.0,1,4,16,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1711051143-excelente-casa-con-potencial-_JM,casa
Cerro Navia,Amplia Casa En Sector Tipo Condominio En Cerro Navia,,200.0,160.0,3,5,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2891992546-amplia-casa-en-sector-tipo-condominio-en-cerro-navia-_JM,casa
Cerro Navia,"Amplia Casa Esquina, 3 Pisos Ideal Negocio (68949)",,169.0,245.0,4,6,40,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3200756372-amplia-casa-esquina-3-pisos-ideal-negocio-68949-_JM,casa
Cerro Navia,Casa Amplia De 2 Pisos,,100.0,80.0,2,4,38,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2971893590-casa-amplia-de-2-pisos-_JM,casa
Cerro Navia,"Venta De Dos Casas 3 Dor Y 2 Baños, Con Acceso Independiente",,80.0,60.0,2,3,45,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3180532846-venta-de-dos-casas-3-dor-y-2-banos-con-acceso-independiente-_JM,casa
Cerro Navia,"Se Vende Hermosa Casa En Cerro Navia, Avenida Neptuno",,250.0,250.0,2,4,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1613620631-se-vende-hermosa-casa-en-cerro-navia-avenida-neptuno-_JM,casa
Cerro Navia,Casa En Venta En Cerro Navia  A Pasos De Parque Familiar,,90.0,90.0,1,3,10,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2983304554-casa-en-venta-en-cerro-navia-a-pasos-de-parque-familiar-_JM,casa
Cerro Navia,"Se Vende Linda Casa En Calle Maihue, Cerro Navia",,90.0,65.0,1,3,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1718996977-se-vende-linda-casa-en-calle-maihue-cerro-navia-_JM,casa
Cerro Navia,"Poblacion 18 De Octubre, Entrada De Vehiculo",,200.0,87.0,4,5,0,1,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2998007158-poblacion-18-de-octubre-entrada-de-vehiculo-_JM,casa
Cerro Navia,Casa Esquina En Venta Para Remodelación/negocio/c.navia/roma,,170.0,80.8,2,3,48,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3196011166-casa-esquina-en-venta-para-remodelacionnegociocnaviaroma-_JM,casa
Cerro Navia,Amplia Casa De Esquina A 2 Cuadras De Futura Linea 7,2430.0,140.0,120.0,1,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3138571928-amplia-casa-de-esquina-a-2-cuadras-de-futura-linea-7-_JM,casa
Cerro Navia,"Venta Casa Cerro Navia, 5 Dormitorios 3 Baños 2 Locales",,162.0,132.0,3,7,50,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3159116974-venta-casa-cerro-navia-5-dormitorios-3-banos-2-locales-_JM,casa
Cerro Navia,Venta Casa Cerro Navia Con Estacionamiento,,215.0,43.0,1,1,45,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1715105159-venta-casa-cerro-navia-con-estacionamiento-_JM,casa
Cerro Navia,Venta De  Casa 4 Dormitorios En Cerro Navia,,170.0,170.0,1,4,14,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2974271936-venta-de-casa-4-dormitorios-en-cerro-navia-_JM,casa
Cerro Navia,Gran Casa Con Depto Interior En Cerro Navia,,141.0,82.0,2,4,13,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1709398471-gran-casa-con-depto-interior-en-cerro-navia-_JM,casa
Cerro Navia,Casa 225 M2 - Av. José J Pérez/ J. Washington - Cerro Navia,2650.0,225.0,110.0,1,4,0,0,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1709323011-casa-225-m2-av-jose-j-perez-j-washington-cerro-navia-_JM,casa
Cerro Navia,Oportunidad Casa En Cerro Navia 2 Casas En 1! 250mts2.,3200.0,250.0,250.0,2,4,40,3,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2892585538-oportunidad-casa-en-cerro-navia-2-casas-en-1-250mts2-_JM,casa
Cerro Navia,Casa Amplio Terrreno En Cerro Navia,,225.0,149.0,1,4,52,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2983272924-casa-amplio-terrreno-en-cerro-navia-_JM,casa
Cerro Navia,Casa En Venta En Roosevelt Con Jardín Y Patio,,290.0,220.0,2,5,55,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3188761512-casa-en-venta-en-roosevelt-con-jardin-y-patio-_JM,casa
Cerro Navia,"Hermosa Casa Con Terreno Amplio, Cuenta Con Depto Interior.",,220.0,50.0,2,3,0,3,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3017919088-hermosa-casa-con-terreno-amplio-cuenta-con-depto-interior-_JM,casa
Cerro Navia,Se Vende Hermosa Casa En Cerro Navia,,110.0,35.0,1,3,25,4,True,False,False,True,True,True,False,https://portalinmobiliario.com/MLC-1715113789-se-vende-hermosa-casa-en-cerro-navia-_JM,casa
Cerro Navia,"Hermosa Gran Casa, Cercana A Futura Estación De Metro.",,220.0,120.0,2,5,25,3,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1710913439-hermosa-gran-casa-cercana-a-futura-estacion-de-metro-_JM,casa
Cerro Navia,Oportunidad Casa 4 Habitaciones En Cerro Navia,,170.0,80.0,2,4,0,0,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3179136960-oportunidad-casa-4-habitaciones-en-cerro-navia-_JM,casa
Cerro Navia,Casa 3 Dormitorios,,162.0,82.0,1,3,0,2,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1724021843-casa-3-dormitorios-_JM,casa
Cerro Navia,Se Vende Casa 3 En 1,3800.0,210.0,103.0,2,3,40,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3203770534-se-vende-casa-3-en-1-_JM,casa
Cerro Navia,"Casa Esquina,construcción Solida, Tiene Local",,190.0,190.0,2,3,1970,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3206670432-casa-esquinaconstruccion-solida-tiene-local-_JM,casa
Cerro Navia,Se Vende Casa En Cerro Navia 2 Pisos,,100.0,72.0,1,3,2012,3,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1717041815-se-vende-casa-en-cerro-navia-2-pisos-_JM,casa
Cerro Navia,Casa En Avenida Salvador Gutierrez Ideal Para Comercio,,250.0,250.0,1,4,0,1,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1724643499-casa-en-avenida-salvador-gutierrez-ideal-para-comercio-_JM,casa
Cerro Navia,Casa Con Departamentos Interiores,,160.0,160.0,6,11,20,0,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1719215365-casa-con-departamentos-interiores-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Colina,23500.0,5000.0,330.0,4,4,22,20,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3060955130-casa-en-venta-de-4-dorm-en-colina-_JM,casa
Colina,"Estupenda Casa En Hacienda, Ubicación Inmejorable Chicureo.",39900.0,2644.0,650.0,0,4,13,5,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1565334319-estupenda-casa-en-hacienda-ubicacion-inmejorable-chicureo-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Chicureo,17500.0,3521.0,350.0,4,4,21,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1568002241-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa
Colina,"Casa En Venta En Chicureo, Piedra Roja",15900.0,537.0,236.0,4,4,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1703121501-casa-en-venta-en-chicureo-piedra-roja-_JM,casa
Colina,Casa En Venta De 2 Dorm. En Chicureo Poniente,9500.0,6000.0,155.0,2,2,4,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2719617976-casa-en-venta-de-2-dorm-en-chicureo-poniente-_JM,casa
Colina,"Casa En Venta De 5 Dormitorios, Colina",18500.0,4043.0,251.0,5,5,29,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1702955993-casa-en-venta-de-5-dormitorios-colina-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Piedra Roja.,14500.0,700.0,189.0,4,4,15,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2995529796-casa-en-venta-de-4-dorm-en-piedra-roja-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Chicureo Centro,13900.0,3773.12,398.0,4,4,17,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1525044941-casa-en-venta-de-4-dorm-en-chicureo-centro-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Chamisero,18400.0,1013.0,260.0,5,5,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1641589711-casa-en-venta-de-5-dorm-en-chamisero-_JM,casa
Colina,"Casa En Venta En Colina, Chicureo, Piedra Roja",21900.0,937.0,258.0,4,4,21,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1616261201-casa-en-venta-en-colina-chicureo-piedra-roja-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Colina,15913.0,640.39,250.0,4,4,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2846729102-casa-en-venta-de-4-dorm-en-colina-_JM,casa
Colina,"Casa En Venta En Chicureo, Piedra Roja",15800.0,505.0,222.0,4,4,6,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1466907417-casa-en-venta-en-chicureo-piedra-roja-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Chicureo,25900.0,4200.0,360.0,5,5,10,10,True,True,True,True,True,True,True,https://www.portalinmobiliario.com/MLC-2839957156-casa-en-venta-de-5-dorm-en-chicureo-_JM,casa
Colina,Espectacular Casa En Venta De 4 Dorm. En Chicureo,18900.0,600.0,250.0,4,4,12,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1613620433-espectacular-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa
Colina,"Casa En Venta De 4 Dorm Chamisero, Chicureo",13900.0,572.0,270.0,4,4,19,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1572332083-casa-en-venta-de-4-dorm-chamisero-chicureo-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Chicureo Poniente,15800.0,2500.0,350.0,3,4,9,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2839969692-casa-en-venta-de-4-dorm-en-chicureo-poniente-_JM,casa
Colina,Casa En Colina / Región Metropolitana.,7319.0,247.0,121.0,3,4,0,0,False,False,False,True,True,False,False,https://www.portalinmobiliario.com/MLC-3014089912-casa-en-colina-region-metropolitana-_JM,casa
Colina,Casa En Venta De 3 Dorm. En Colina,9700.0,5000.0,224.0,3,3,29,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3100838908-casa-en-venta-de-3-dorm-en-colina-_JM,casa
Colina,Casa En Venta En Las Brisas De Chicureo,41000.0,3800.0,551.38,7,4,7,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2765728506-casa-en-venta-en-las-brisas-de-chicureo-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Piedra Roja Chicureo,22500.0,996.37,325.0,4,5,16,5,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2903313866-casa-en-venta-de-5-dorm-en-piedra-roja-chicureo-_JM,casa
Colina,"Casa En Venta En Chicureo, Piedra Roja",16100.0,600.0,220.0,3,3,8,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1591743015-casa-en-venta-en-chicureo-piedra-roja-_JM,casa
Colina,"Casa En Venta 4 Dorm, 1 Piso, Las Brisas De Chicureo Colina",21500.0,2584.0,260.0,4,4,1,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3002628530-casa-en-venta-4-dorm-1-piso-las-brisas-de-chicureo-colina-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Las Brisas De Chicureo,30000.0,2696.0,400.0,5,4,0,8,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2784544568-casa-en-venta-de-4-dorm-en-las-brisas-de-chicureo-_JM,casa
Colina,"Casa En Venta En Chicureo, Las Brisas",28000.0,2533.0,460.0,4,5,14,8,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3141128048-casa-en-venta-en-chicureo-las-brisas-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Chicureo Poniente,19900.0,3782.0,310.0,4,4,18,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2742294676-casa-en-venta-de-4-dorm-en-chicureo-poniente-_JM,casa
Colina,Casa En Venta En Colina,19500.0,853.0,350.0,4,4,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3056213536-casa-en-venta-en-colina-_JM,casa
Colina,Casa En Venta En Las Brisas De Chicureo,30000.0,3860.0,398.0,6,5,5,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2821466762-casa-en-venta-en-las-brisas-de-chicureo-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Colina,23700.0,911.0,270.0,4,4,7,8,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2860916372-casa-en-venta-de-4-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Colina,41500.0,2411.0,540.0,5,5,0,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2997537800-casa-en-venta-de-5-dorm-en-colina-_JM,casa
Colina,"Casa En Venta De 5 Dorm, Chicureo, Precioso Jardín, Chilena",23000.0,4597.0,364.0,4,5,17,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3044236086-casa-en-venta-de-5-dorm-chicureo-precioso-jardin-chilena-_JM,casa
Colina,Casa En Venta De 7 Dorm. En Colina,16900.0,5046.0,440.0,4,7,26,12,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1626590069-casa-en-venta-de-7-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Chicureo,18000.0,3588.0,220.0,3,4,19,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1593347785-casa-en-venta-de-4-dorm-en-chicureo-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Colina,14900.0,500.0,246.0,4,4,2,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1590938809-casa-en-venta-de-4-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 6 Dorm. En Chicureo Poniente,25000.0,4620.0,390.0,5,6,5,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2752623356-casa-en-venta-de-6-dorm-en-chicureo-poniente-_JM,casa
Colina,"Casa En Venta De 3 Dorm. En Piedra Roja, Chicureo",15900.0,500.0,180.0,3,3,0,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1662053597-casa-en-venta-de-3-dorm-en-piedra-roja-chicureo-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Colina,60000.0,4622.0,1200.0,5,5,5,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2844523140-casa-en-venta-de-5-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 3 Dorm. En Chicureo Poniente,12500.0,5419.0,216.0,2,3,28,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2839101376-casa-en-venta-de-3-dorm-en-chicureo-poniente-_JM,casa
Colina,"Casa En Venta En Exclusivo Club De Golf, Perfecto Estado.",26000.0,2715.0,269.0,4,4,10,10,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1658762813-casa-en-venta-en-exclusivo-club-de-golf-perfecto-estado-_JM,casa
Colina,Linda Casa En Venta Condominio Chamisero,10990.0,600.0,220.0,4,4,17,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2898737160-linda-casa-en-venta-condominio-chamisero-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Las Brisas,45000.0,3800.0,550.0,7,5,11,8,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2803470562-casa-en-venta-de-5-dorm-en-las-brisas-_JM,casa
Colina,Casa En Venta En Chicureo,16500.0,7063.0,235.0,3,3,16,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2834701502-casa-en-venta-en-chicureo-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Chicureo,25900.0,4200.0,360.0,5,5,10,10,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2839957156-casa-en-venta-de-5-dorm-en-chicureo-_JM,casa
Colina,"Casa En Venta De 4 Dorm. En Chicureo, Piedra Roja",17000.0,587.83,205.0,4,4,20,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2917234662-casa-en-venta-de-4-dorm-en-chicureo-piedra-roja-_JM,casa
Colina,Casa En Venta De 3 Dorm. En Colina,16500.0,5000.0,314.0,4,3,10,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2840008286-casa-en-venta-de-3-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 5 Dorm. En Colina,20000.0,5649.0,285.0,3,5,18,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2995552664-casa-en-venta-de-5-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 4 Dorm. En Colina,15500.0,500.0,173.0,3,4,4,2,True,True,True,True,True,False,True,https://portalinmobiliario.com/MLC-1698629491-casa-en-venta-de-4-dorm-en-colina-_JM,casa
Colina,Casa En Venta De 7 Dorm. En Colina,20844.0,5000.0,617.0,5,7,13,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2997356030-casa-en-venta-de-7-dorm-en-colina-_JM,casa
Colina,"Casa En Venta En Piedra Roja, Chicureo.",21950.0,900.0,285.0,5,5,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2856824144-casa-en-venta-en-piedra-roja-chicureo-_JM,casa
Colina,Casa En Venta En Piedra Roja,26800.0,1212.0,323.0,4,5,17,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2954889604-casa-en-venta-en-piedra-roja-_JM,casa
Colina,Casa En Venta De 3 Dorm. En Colina,11200.0,680.0,126.0,3,3,16,6,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1605183205-casa-en-venta-de-3-dorm-en-colina-_JM,casa
